par,portada,codigo,ean,nombre_foto,estado,sku,nota
0129,0129_a_portada.jpg,0129_b_codigo.jpg,7503002045312,ESENCIA DE CLAVO (Aceite de clavo) Esencia gotero HERBOTEC,falta,,EAN nuevo
0130,0130_a_portada.jpg,0130_b_codigo.jpg,3311000001476,ACEITE DE COCO (Aceite de coco) Aceite 50 mL mercurio,fc_sin_ean,FC-931B4809,"mismo nombre · ['aceite', 'coco', 'mercurio'] nums=[]"
0131,0131_a_portada.jpg,0131_b_codigo.jpg,3311000001209,ACEITE DE ALMENDRAS DULCES (Aceite de almendras) Aceite 50 mL mercurio,fc_sin_ean,FC-D4AC123B,"mismo nombre · ['aceite', 'almendras', 'mercurio'] nums=[]"
0132,0132_a_portada.jpg,0132_b_codigo.jpg,3311000001612,JARABE DE GRANADA (Jarabe de granada) Jarabe 50 mL mercurio,falta,,EAN nuevo
0133,0133_a_portada.jpg,0133_b_codigo.jpg,3311000001292,ACEITE DE RICINO (Aceite de ricino) Aceite 50 mL mercurio,falta,,Aceite de ricino · no es gomenolado
0134,0134_a_portada.jpg,0134_b_codigo.jpg,3311000001513,ESPIRITUS DE TOMAR ()  50 mL mercurio,fc_sin_ean,FC-3676D5DC,"mismo nombre · ['espiritus', 'mercurio', 'tomar'] nums=[]"
0135,0135_a_portada.jpg,0135_b_codigo.jpg,3311000001605,ESPIRITUS DE UNTAR ()  50 mL mercurio,fc_sin_ean,FC-62034164,"mismo nombre · ['espiritus', 'mercurio', 'untar'] nums=[]"
0136,0136_a_portada.jpg,0136_b_codigo.jpg,3311000001582,ACEITE DE OLIVO (Aceite de olivo) Aceite 50 mL mercurio,fc_sin_ean,FC-5A697CC2,"mismo nombre · ['aceite', 'mercurio', 'olivo'] nums=[]"
0137,0137_a_portada.jpg,,,ACEITE GOMENOLADO (Aceite gomenolado) Aceite 50 mL mercurio,sin_ean_foto,FC-69387811,foto de código faltante · SKU ya existe
0138,0138_a_portada.jpg,0138_b_codigo.jpg,3311000001537,ACEITE DE ROMERO (Aceite de romero) Aceite 50 mL mercurio,fc_sin_ean,FC-38CAFE6B,Aceite romero
0139,0139_a_portada.jpg,0139_b_codigo.jpg,3311000015084,ARNICA DE TOMAR (Árnica)  50 mL mercurio,otra_ean,FC-127F5753,Árnica tomar · BD ya tiene 3311000003920
0140,0140_a_portada.jpg,0140_b_codigo.jpg,3311000015084,ARNICA DE TOMAR (Árnica)  50 mL mercurio,duplicado_lote,FC-127F5753,misma caja que 0139 Árnica tomar
0141,0141_a_portada.jpg,0141_b_codigo.jpg,3311000001223,ARNICA DE UNTAR (Árnica)  50 mL mercurio,otra_ean,FC-25E452B6,Árnica untar · BD ya tiene 3311000003920
0142,0142_a_portada.jpg,0142_b_codigo.jpg,3311000000493,YODO DE UNTAR (Yodo)  50 mL mercurio,fc_sin_ean,FC-D3D28E20,Yodo untar
0143,0143_a_portada.jpg,0143_b_codigo.jpg,3311000001506,YODO DE TOMAR (Yodo)  50 mL mercurio,fc_sin_ean,FC-A680F97E,Yodo tomar
0144,0144_a_portada.jpg,0144_b_codigo.jpg,7503022640153,BICARBONATO DE SODIO PURO (Bicarbonato) Polvo 200 g,fc_sin_ean,FC-08DB70CB,Bicarbonato Velázquez 200 g · sin EAN en BD
0145,0145_a_portada.jpg,0145_b_codigo.jpg,3311000000882,POMADA DE VENENO DE ABEJA (Veneno de abeja) Pomada 50 g,fc_sin_ean,FC-9827438F,"mismo nombre · ['abeja', 'veneno'] nums=[]"
0146,0146_a_portada.jpg,0146_b_codigo.jpg,3311000003845,FLOR DE ARNICA (Flor de árnica) Flor 3 g Mercurio,otra_ean,FC-5EF90195,Flor de árnica · BD ya tiene 3311000003920
0147,0147_a_portada.jpg,0147_b_codigo.jpg,3311000000868,POMADA DE PAN PUERCO () Pomada 50 g,fc_sin_ean,FC-EFB599B5,"mismo nombre · ['pan', 'puerco'] nums=[]"
0148,0148_a_portada.jpg,0148_b_codigo.jpg,3311000000936,POMADA DE OXIDO DE ZINC (Óxido de zinc) Pomada 50 g,fc_sin_ean,FC-C4530823,"mismo nombre · ['oxido', 'zinc'] nums=['50']"
0149,0149_a_portada.jpg,0149_b_codigo.jpg,3311000001087,POMADA DE TEPEZCOHUITE (Tepezcohuite) Pomada 50 g,fc_sin_ean,FC-FEAECBF1,mismo nombre · ['tepezcohuite'] nums=[]
0150,0150_a_portada.jpg,0150_b_codigo.jpg,3311000001049,POMADA DE ARNICA (Árnica) Pomada 50 g,falta,,EAN nuevo
0151,0151_a_portada.jpg,0151_b_codigo.jpg,3311000000967,POMADA DE SULFATAZOL (Sulfatiazol) Pomada 50 g,falta,,EAN nuevo
0152,0152_a_portada.jpg,0152_b_codigo.jpg,3311000003487,PERLAS DE ETER (Éter) Perlas  Mercurio,fc_sin_ean,FC-FBD776D2,"mismo nombre · ['eter', 'mercurio', 'perlas'] nums=[]"
0153,0153_a_portada.jpg,0153_b_codigo.jpg,3311000003388,POLVO DE HABA ALCANFORADA () Polvo  Mercurio,fc_sin_ean,FC-9507CD66,"mismo nombre · ['alcanforada', 'haba', 'mercurio'] nums=[]"
0154,0154_a_portada.jpg,0154_b_codigo.jpg,3311000003715,BICARBONATO (Bicarbonato)  50 Sobres Mercurio,fc_sin_ean,FC-B8D7C997,"mismo nombre · ['bicarbonato', 'sobres'] nums=[]"
0155,0155_a_portada.jpg,0155_b_codigo.jpg,3311000003739,BORAX POLVO (Borax) Polvo 50 Sobres Mercurio,fc_sin_ean,FC-578F060C,"mismo nombre · ['borax', 'mercurio'] nums=[]"
0156,0156_a_portada.jpg,0156_b_codigo.jpg,3311000003722,OXIDO DE ZINC (Óxido de zinc)  50 Sobres Mercurio,fc_sin_ean,FC-0ACC5B6A,"mismo nombre · ['mercurio', 'oxido', 'zinc'] nums=[]"
0157,0157_a_portada.jpg,0157_b_codigo.jpg,3311000003425,MAGNESIA ANISADA ()   Mercurio,fc_sin_ean,FC-CB5C11ED,"mismo nombre · ['anisada', 'magnesia', 'mercurio'] nums=[]"
0158,0158_a_portada.jpg,0158_b_codigo.jpg,3311000003494,SULFATIAZOL (Sulfatiazol) Polvo  Mercurio,fc_sin_ean,FC-47AAF23B,"mismo nombre · ['mercurio', 'sulfatiazol'] nums=[]"
0159,0159_a_portada.jpg,0159_b_codigo.jpg,3311000003708,BISMUTO SUB-NITRATO (Bismuto subnitrato)   Mercurio,fc_sin_ean,FC-D037156B,"mismo nombre · ['bismuto', 'mercurio', 'subnitrato'] nums=[]"
0160,0160_a_portada.jpg,0160_b_codigo.jpg,3311000000776,CLORURO DE MAGNESIO (Cloruro de magnesio)  100 g mercurio,fc_sin_ean,FC-5D59ED54,"mismo nombre · ['cloruro', 'magnesio', 'mercurio'] nums=[]"
